traffic_id,date_time,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
10204.0,2024-02-20 03:00:00,London,Chelsea,,99.466113185931,0.0,Medium,Snowy,1507.0
10205.0,2024-02-20 04:00:00,London,Camden,3514.0,78.42787204104086,1.0,Medium,Wet,1267.0
10206.0,2024-02-20 05:00:00,London,Southwark,2398.0,,0.0,Medium,Wet,2457.0
10207.0,2099-13-40 25:61,London,Southwark,4525.0,47.51730772304591,1.0,Low,Wet,2299.0
10208.0,2024-02-20 07:00:00,London,Southwark,1506.0,51.847017743216526,0.0,Low,Wet,6957.0
10209.0,2024-02-20 08:00:00,London,Islington,1821.0,64.94958249086909,0.0,High,Snowy,6865.0
10210.0,2024-02-20 09:00:00,London,,272.0,,0.0,,Snowy,7019.0
10211.0,2024-02-20 10:00:00,London,Islington,360.0,39.29825799878327,0.0,Low,Snowy,3277.0
10212.0,2024-02-20 11:00:00,London,Chelsea,4403.0,43.064588535422736,1.0,Low,Damaged,7749.0
10213.0,2024-02-20 12:00:00,London,Camden,3502.0,19.312374238572204,,High,Snowy,1768.0
10214.0,2024-02-20 13:00:00,London,Chelsea,2395.0,18.038719208582812,0.0,Low,Damaged,3766.0
10215.0,2024-02-20 14:00:00,London,Kensington,2647.0,78.21768654496505,0.0,Medium,Damaged,9571.0
10216.0,2024-02-20 15:00:00,London,Southwark,3426.0,93.3450096428207,1.0,Medium,Dry,8635.0
10217.0,2024-02-20 16:00:00,London,Kensington,603.0,27.714007881486925,0.0,Low,Dry,5434.0
10218.0,2099-13-40 25:61,London,Islington,3469.0,93.07928415292544,2.0,High,Snowy,2994.0
10219.0,2024-02-20 18:00:00,London,Chelsea,4643.0,40.935326550387856,1.0,Low,Wet,3154.0
10220.0,2024-02-20 19:00:00,London,Southwark,162.0,89.26845667625786,4.0,High,Dry,7981.0
10221.0,2024-02-20 20:00:00,London,Islington,1669.0,12.344242928253902,1.0,Medium,Dry,9537.0
10222.0,2024-02-20 21:00:00,London,Chelsea,1981.0,,0.0,High,Snowy,6424.0
10223.0,2024-02-20 22:00:00,London,Chelsea,4669.0,49.125551237763425,0.0,Low,,9978.0
10224.0,2024-02-20 23:00:00,London,Islington,2597.0,86.31691388715063,0.0,Medium,Dry,8763.0
10225.0,2024-02-21 00:00:00,London,Camden,,,1.0,High,Wet,8533.0
10226.0,2024-02-21 01:00:00,London,Chelsea,3803.0,85.55479458757516,1.0,Low,Damaged,8960.0
10227.0,2024-02-21 02:00:00,London,Southwark,3336.0,40.66833838595108,1.0,High,Damaged,1104.0
10228.0,2024-02-21 03:00:00,London,Kensington,4108.0,21.921778444706494,1.0,Low,Dry,8523.0
10229.0,2024-02-21 04:00:00,London,Islington,3310.0,93.29086849452541,0.0,,Wet,1733.0
10230.0,2024-02-21 05:00:00,London,Camden,4974.0,16.88525111699342,1.0,High,Dry,6333.0
10231.0,2024-02-21 06:00:00,London,Chelsea,3606.0,73.64215669132344,1.0,Medium,Damaged,3736.0
10232.0,2024-02-21 07:00:00,London,Kensington,4652.0,89.46913267782828,1.0,Medium,Wet,2455.0
10233.0,2024-02-21 08:00:00,London,Camden,2863.0,,1.0,Medium,Dry,7392.0
10234.0,2024-02-21 09:00:00,London,Islington,596.0,56.7212541534561,0.0,,Damaged,4525.0
10235.0,2024-02-21 10:00:00,London,Chelsea,1084.0,14.754665179982554,0.0,High,Snowy,4708.0
10236.0,2024-02-21 11:00:00,London,Chelsea,2530.0,51.30162106889455,1.0,High,Dry,5825.0
10237.0,,London,Islington,3755.0,80.86366518337805,0.0,Low,Snowy,6211.0
10238.0,2024-02-21 13:00:00,London,Kensington,458.0,,0.0,Medium,Wet,6185.0
10239.0,,,Kensington,,30.993103082290652,0.0,High,Dry,486.0
10240.0,2024-02-21 15:00:00,London,Southwark,2601.0,32.649520519923996,0.0,High,Wet,4369.0
,2024-02-21 16:00:00,London,Chelsea,819.0,81.21298859582824,1.0,Medium,Snowy,1728.0
10242.0,2024-02-21 17:00:00,London,Islington,3124.0,97.6345389119271,1.0,Medium,Wet,3954.0
10243.0,2024-02-21 18:00:00,London,,3120.0,30.550569632051463,0.0,Medium,Damaged,8639.0
10244.0,2024-02-21 19:00:00,London,Southwark,189.0,16.17940217425621,1.0,Medium,Dry,2947.0
10245.0,2024-02-21 20:00:00,London,Southwark,2995.0,21.330564602796862,0.0,Low,Damaged,5355.0
10246.0,2024-02-21 21:00:00,London,Camden,2856.0,66.54202593613212,0.0,Medium,Wet,9038.0
10247.0,2024-02-21 22:00:00,London,Chelsea,2962.0,70.84962310139451,0.0,Low,Damaged,9108.0
10248.0,2024-02-21 23:00:00,London,Islington,1913.0,50.438150459440614,0.0,Medium,Damaged,3466.0
10249.0,,London,,1910.0,17.139985960405937,0.0,Medium,Wet,756.0
10250.0,2024-02-22 01:00:00,London,Islington,318.0,93.52799469501628,0.0,Low,Damaged,6770.0
10251.0,2024-02-22 02:00:00,London,Southwark,4579.0,93.6960023571113,1.0,Low,Snowy,3215.0
10252.0,2024-02-22 03:00:00,London,Kensington,4662.0,45.42092305580448,0.0,Medium,Damaged,1705.0
10253.0,2024-02-22 04:00:00,London,Kensington,3096.0,83.88659872908244,1.0,Low,Wet,7683.0
10254.0,2024-02-22 05:00:00,London,Islington,2876.0,90.87296557192813,0.0,High,Wet,8352.0
10255.0,2024-02-22 06:00:00,London,Islington,252.0,55.72441503645852,2.0,Medium,Damaged,2332.0
10256.0,2024-02-22 07:00:00,London,Kensington,20000.0,64.13352553256169,0.0,Medium,Snowy,6812.0
,15/01/2024 2PM,London,Camden,3395.0,75.97872136571281,1.0,,Damaged,1969.0
10258.0,2024-02-22 09:00:00,London,Kensington,2692.0,90.21808585534389,0.0,Medium,Damaged,7054.0
10259.0,2024-02-22 10:00:00,London,Southwark,3824.0,18.019739055451282,0.0,High,Snowy,2971.0
10260.0,2024-02-22 11:00:00,London,Chelsea,399.0,14.766297526053712,3.0,Medium,Dry,5282.0
,2024-02-22 12:00:00,London,Islington,858.0,70.75449414661088,0.0,High,Damaged,7226.0
10262.0,2024-02-22 13:00:00,London,Camden,2699.0,14.290433965044567,0.0,Medium,Wet,1718.0
10263.0,2024-02-22 14:00:00,London,Southwark,4216.0,19.399368589436904,1.0,High,Wet,6733.0
10264.0,2024-02-22 15:00:00,London,Chelsea,2497.0,48.01638443807875,0.0,Medium,Dry,9719.0
10265.0,2024-02-22 16:00:00,London,Camden,2503.0,26.40071278119609,0.0,Low,Damaged,5768.0
10266.0,2024-02-22 17:00:00,London,Islington,2986.0,90.8953030099978,0.0,Medium,Snowy,7933.0
10267.0,2024-02-22 18:00:00,London,Camden,225.0,39.84218120990234,0.0,Low,Snowy,6059.0
10268.0,2024-02-22 19:00:00,London,Southwark,3180.0,61.97897894167967,0.0,Medium,Wet,4077.0
10269.0,,London,Kensington,3224.0,10.886142338673586,0.0,High,Wet,6396.0
10270.0,2024-02-22 21:00:00,London,Islington,4269.0,56.208334221036246,0.0,High,Damaged,2875.0
10271.0,2024-02-22 22:00:00,London,Chelsea,1775.0,82.90147956020648,0.0,Low,Damaged,
10272.0,2024-02-22 23:00:00,London,Islington,4941.0,,,Low,Damaged,5268.0
10273.0,2024-02-23 00:00:00,London,Southwark,927.0,71.08740639583387,0.0,High,Dry,3903.0
10274.0,2024-02-23 01:00:00,London,Chelsea,412.0,28.236444135195995,0.0,Medium,Damaged,7172.0
10275.0,2024-02-23 02:00:00,London,Southwark,3631.0,42.67334196012701,1.0,High,Snowy,2188.0
10276.0,2024-02-23 03:00:00,London,Islington,3666.0,24.11791459321342,0.0,High,Damaged,6598.0
10277.0,2024-02-23 04:00:00,London,Camden,3396.0,40.403254133095054,0.0,Medium,Wet,6504.0
10278.0,2024-02-23 05:00:00,London,Southwark,,60.517621847796505,,Medium,Damaged,9191.0
10279.0,2024-02-23 06:00:00,London,Kensington,3060.0,53.86349714389445,1.0,High,Snowy,8965.0
10280.0,2024-02-23 07:00:00,London,,3550.0,88.6329086844545,1.0,Medium,Snowy,6191.0
10281.0,2024-02-23 08:00:00,London,Islington,3789.0,28.354515963045465,0.0,Low,Damaged,9874.0
10282.0,2024-02-23 09:00:00,London,Chelsea,2545.0,49.029046599194324,1.0,Low,Wet,4007.0
10283.0,,London,Camden,3047.0,66.88748272160883,0.0,High,Snowy,8305.0
10284.0,2024-02-23 11:00:00,London,Chelsea,1407.0,98.2990051905601,2.0,Low,Snowy,173.0
10285.0,2024-02-23 12:00:00,London,Southwark,409.0,29.24407894808983,0.0,Medium,Snowy,2538.0
10286.0,15/01/2024 2PM,London,Islington,3031.0,-7.8028458411484465,0.0,,Snowy,1470.0
10287.0,2024-02-23 14:00:00,London,Camden,126.0,65.59878895100411,1.0,Medium,Dry,7829.0
10288.0,2024-02-23 15:00:00,London,Islington,315.0,,3.0,High,Dry,1683.0
10289.0,2024-02-23 16:00:00,London,Islington,1148.0,80.55492002630938,2.0,,Damaged,7230.0
10290.0,2024-02-23 17:00:00,London,Islington,2248.0,25.741803241904407,0.0,High,Dry,9838.0
10291.0,2024-02-23 18:00:00,London,Chelsea,3438.0,72.97738855681524,0.0,Low,,3305.0
10292.0,2024-02-23 19:00:00,London,Southwark,4419.0,31.653965147524247,0.0,Medium,Wet,5530.0
10293.0,2024-02-23 20:00:00,London,Southwark,855.0,52.15038796850841,0.0,,Snowy,5963.0
10294.0,2024-02-23 21:00:00,London,Chelsea,1886.0,80.4948497010035,2.0,High,,5978.0
10295.0,2024-02-23 22:00:00,London,Kensington,4203.0,67.0837120763411,2.0,Medium,Damaged,3264.0
10296.0,2024-02-23 23:00:00,London,Camden,1278.0,76.63067839707863,1.0,Medium,Damaged,516.0
10297.0,2024-02-24 00:00:00,London,Camden,3056.0,82.30576236374519,0.0,Medium,Snowy,5270.0
10298.0,2024-02-24 01:00:00,London,Chelsea,1032.0,,1.0,High,Damaged,6583.0
10299.0,2024-02-24 02:00:00,London,Islington,1552.0,53.25207559660167,0.0,High,Wet,
10300.0,2024-02-24 03:00:00,London,Islington,1529.0,98.70696239486712,0.0,High,Dry,1220.0
10301.0,2024-02-24 04:00:00,London,Southwark,50.0,81.57831145220504,1.0,Low,Wet,7559.0
10302.0,2024-02-24 05:00:00,London,Chelsea,844.0,42.922849303139415,1.0,Low,Wet,2981.0
10303.0,2024-02-24 06:00:00,London,Kensington,523.0,35.65206385331967,0.0,Medium,Dry,2553.0
10304.0,2024-02-24 07:00:00,London,Kensington,882.0,73.43298171320674,0.0,Medium,Dry,1985.0
10305.0,2024-02-24 08:00:00,London,Camden,2141.0,22.345031541396047,1.0,High,Damaged,6272.0
10306.0,,London,Camden,3012.0,89.44356280550066,1.0,Low,Damaged,6231.0
10307.0,2024-02-24 10:00:00,London,Islington,1764.0,17.368186422199933,0.0,Medium,Damaged,4595.0
10308.0,2024-02-24 11:00:00,London,Islington,2956.0,60.319446850176405,0.0,Medium,Dry,435.0
10309.0,2024-02-24 12:00:00,London,Chelsea,1014.0,86.21577254856739,0.0,Low,Damaged,2370.0
10310.0,2024-02-24 13:00:00,London,Islington,780.0,74.7974498059341,2.0,Low,Snowy,9217.0
10311.0,2024-02-24 14:00:00,London,Islington,155.0,53.6996443951628,0.0,Medium,Wet,3081.0
10312.0,2024-02-24 15:00:00,London,Southwark,4216.0,30.65370543921833,1.0,Low,Damaged,4965.0
,2024-02-24 16:00:00,London,Chelsea,4398.0,64.03311232728029,1.0,Medium,Snowy,3958.0
,2024-02-24 17:00:00,London,,446.0,96.96744447950145,0.0,High,Snowy,8032.0
10315.0,2024-02-24 18:00:00,London,Chelsea,3419.0,18.58337858257968,1.0,High,Dry,7819.0
10316.0,2024-02-24 19:00:00,London,Kensington,1404.0,12.8382524217993,1.0,High,Snowy,5970.0
10317.0,2024-02-24 20:00:00,London,Islington,3153.0,47.76122163606207,0.0,,Wet,4324.0
10318.0,2024-02-24 21:00:00,London,Camden,2301.0,63.20815959868162,1.0,Low,Damaged,9648.0
10319.0,2024-02-24 22:00:00,London,Chelsea,1720.0,42.22514210224367,1.0,Low,Wet,539.0
10320.0,2024-02-24 23:00:00,London,Camden,2906.0,74.59508295673254,3.0,Medium,Damaged,9799.0
10321.0,2024-02-25 00:00:00,London,Islington,2689.0,57.055626896459266,0.0,Low,Dry,8708.0
10322.0,2024-02-25 01:00:00,London,Camden,4126.0,41.242040834702195,,Low,Damaged,2673.0
10323.0,2024-02-25 02:00:00,London,Camden,3798.0,81.47084273301671,0.0,High,Wet,794.0
10324.0,2024-02-25 03:00:00,,Camden,2072.0,18.94604372688358,,Low,Wet,9756.0
10325.0,2024-02-25 04:00:00,London,Kensington,,13.605506809722495,0.0,Low,Dry,363.0
10326.0,2024-02-25 05:00:00,London,Southwark,1749.0,15.114366175386962,0.0,Low,Wet,1355.0
10327.0,,London,Chelsea,3873.0,83.28078919984704,2.0,High,Damaged,1075.0
10328.0,2024-02-25 07:00:00,London,Camden,2220.0,81.83194870575868,1.0,Low,Dry,5463.0
10329.0,2024-02-25 08:00:00,London,Kensington,534.0,84.7698686532246,0.0,Low,Damaged,4725.0
10330.0,2024-02-25 09:00:00,London,Camden,3945.0,35.534277492318466,1.0,Low,Snowy,4707.0
10331.0,2024-02-25 10:00:00,London,Camden,2138.0,54.23935878195673,0.0,Medium,Wet,7813.0
10332.0,2024-02-25 11:00:00,London,Southwark,3657.0,38.774363902720744,1.0,Medium,Damaged,3488.0
10333.0,2024-02-25 12:00:00,London,Kensington,783.0,62.861099889649125,1.0,Low,Dry,6858.0
10334.0,2024-02-25 13:00:00,London,Southwark,3651.0,86.07463075913435,0.0,High,Wet,8568.0
10335.0,2024-02-25 14:00:00,London,Kensington,,11.792605385364357,,Low,Wet,4061.0
10336.0,2024-02-25 15:00:00,London,Chelsea,397.0,61.278829874610565,0.0,Low,Dry,6123.0
10337.0,2024-02-25 16:00:00,London,Chelsea,3919.0,28.095818312072563,0.0,Medium,Dry,3012.0
10338.0,2024-02-25 17:00:00,London,Southwark,3182.0,88.30346570828088,0.0,High,Damaged,4130.0
10339.0,2024-02-25 18:00:00,London,Chelsea,3922.0,96.12945873580709,1.0,High,Damaged,4881.0
10340.0,2024-02-25 19:00:00,London,Camden,4473.0,84.52727065832359,,High,Wet,9061.0
10341.0,2024-02-25 20:00:00,London,Chelsea,2690.0,13.032781774759219,0.0,High,Dry,6506.0
10342.0,2024-02-25 21:00:00,London,Chelsea,2345.0,37.24772655354835,0.0,High,Snowy,283.0
10343.0,2024-02-25 22:00:00,London,Chelsea,1206.0,30.67725654138777,0.0,Low,Snowy,4361.0
10344.0,2024-02-25 23:00:00,London,Camden,4289.0,84.36323221991985,0.0,Low,Dry,3667.0
10345.0,2024-02-26 00:00:00,London,Kensington,1747.0,,0.0,High,Damaged,9987.0
10346.0,2024-02-26 01:00:00,London,Chelsea,2612.0,93.04776300216385,0.0,Medium,Damaged,6558.0
10347.0,2024-02-26 02:00:00,London,Chelsea,4505.0,62.874965803610934,0.0,Low,Snowy,600.0
10348.0,2024-02-26 03:00:00,London,Islington,4114.0,76.96687844551099,1.0,Medium,Snowy,2741.0
10349.0,2024-02-26 04:00:00,London,Islington,4468.0,51.01290019928063,1.0,Low,Dry,4934.0
10350.0,2024-02-26 05:00:00,London,Kensington,3953.0,,1.0,Medium,Snowy,81.0
10351.0,2024-02-26 06:00:00,London,Chelsea,110.0,40.10216862299593,0.0,High,Snowy,7141.0
10352.0,2024-01-15T14:00Z,London,Chelsea,865.0,69.41611508889284,1.0,Low,Wet,3850.0
10353.0,2024-02-26 08:00:00,London,Kensington,2351.0,48.7694496311567,0.0,High,Snowy,819.0
10354.0,2024-02-26 09:00:00,London,Kensington,1719.0,93.87304895767637,1.0,Medium,Damaged,5889.0
10355.0,2024-02-26 10:00:00,London,Islington,156.0,93.74365113295194,0.0,High,Damaged,2398.0
10356.0,2024-02-26 11:00:00,London,Camden,1588.0,61.32775636806891,0.0,,Damaged,8206.0
10357.0,2024-02-26 12:00:00,London,Kensington,1817.0,79.60139255758462,1.0,High,Snowy,8673.0
10358.0,2024-02-26 13:00:00,London,Islington,2976.0,76.80843744934073,1.0,Low,Damaged,5796.0
10359.0,2024-02-26 14:00:00,London,Southwark,1732.0,73.57693406233507,0.0,Medium,Dry,7744.0
10360.0,2024-02-26 15:00:00,London,Camden,3689.0,97.66692493152074,0.0,Medium,Wet,1533.0
10361.0,2024-02-26 16:00:00,London,Islington,2632.0,89.00055631739285,0.0,Low,Damaged,517.0
10362.0,2024-02-26 17:00:00,London,Kensington,474.0,77.07991312832145,0.0,High,Wet,6673.0
10363.0,2024-02-26 18:00:00,London,Southwark,3193.0,17.11338422033884,0.0,High,Dry,7537.0
10364.0,2024-02-26 19:00:00,London,Southwark,2234.0,41.954347436151224,0.0,High,Wet,2274.0
10365.0,2024-02-26 20:00:00,London,Kensington,1498.0,40.900575655835645,1.0,Low,Damaged,3718.0
10366.0,2024-02-26 21:00:00,London,Kensington,3545.0,56.09557747632153,1.0,Low,Snowy,1977.0
10367.0,2024-02-26 22:00:00,London,,3300.0,87.11270547265057,0.0,,Snowy,851.0
10368.0,2024-02-26 23:00:00,London,Camden,3202.0,70.47100719554615,0.0,Low,Snowy,3704.0
10369.0,2024-02-27 00:00:00,London,Southwark,3769.0,79.43799590593909,1.0,,Wet,2927.0
10370.0,2024-02-27 01:00:00,London,Kensington,916.0,,0.0,Low,Damaged,3221.0
10371.0,2024-02-27 02:00:00,London,Camden,3069.0,14.819842843919602,1.0,Low,Damaged,632.0
10372.0,2024-02-27 03:00:00,London,Islington,1636.0,93.56451708479241,0.0,Low,Damaged,826.0
10373.0,2024-02-27 04:00:00,London,Chelsea,1447.0,28.860071257464323,,Low,Damaged,7683.0
10374.0,2024-02-27 05:00:00,London,Chelsea,4807.0,81.51305259358666,0.0,High,Damaged,1651.0
10375.0,2024-02-27 06:00:00,London,Chelsea,2629.0,59.34132256383691,1.0,Medium,Damaged,3169.0
10376.0,2024-02-27 07:00:00,,Islington,4152.0,41.472080477022615,1.0,Low,,9349.0
10377.0,2024-02-27 08:00:00,London,Islington,2693.0,78.71877032760167,0.0,Low,Dry,1045.0
10378.0,2024-02-27 09:00:00,London,Southwark,4470.0,96.84016162830557,1.0,Low,Damaged,1459.0
10379.0,2024-02-27 10:00:00,London,Islington,,33.29549770631459,1.0,Medium,Wet,8352.0
10380.0,2024-02-27 11:00:00,London,Islington,3878.0,41.7041752146938,1.0,Medium,Wet,3319.0
10381.0,2024-02-27 12:00:00,London,Kensington,3197.0,36.396948712309246,0.0,Medium,Dry,3538.0
10382.0,2024-02-27 13:00:00,London,Islington,1604.0,68.01676855391621,0.0,Low,Snowy,4783.0
10383.0,2024-02-27 14:00:00,London,Kensington,3401.0,75.1842161204444,0.0,High,Damaged,5442.0
10384.0,2024-02-27 15:00:00,London,Southwark,563.0,53.051905176062576,1.0,High,Damaged,6525.0
10385.0,2024-02-27 16:00:00,,Chelsea,1894.0,29.31177371894193,0.0,High,Wet,5936.0
,2024-02-27 17:00:00,London,Camden,3109.0,38.91499796990183,1.0,Medium,Snowy,7157.0
10387.0,2024-02-27 18:00:00,London,Chelsea,3654.0,77.26089013858122,0.0,High,Dry,6601.0
10388.0,2024-02-27 19:00:00,London,Southwark,2414.0,89.52911837517777,1.0,Medium,Dry,4328.0
10389.0,,London,Camden,1609.0,55.71783914536229,1.0,High,Damaged,7953.0
10390.0,2024-02-27 21:00:00,London,Chelsea,184.0,32.38179350251124,1.0,High,,5394.0
10391.0,2024-02-27 22:00:00,London,Southwark,3718.0,69.90918908859581,1.0,Low,Wet,7053.0
10392.0,2024-02-27 23:00:00,London,Southwark,3377.0,67.54730620668519,1.0,Low,Wet,4912.0
10393.0,2024-02-28 00:00:00,London,Kensington,1863.0,91.83236232439818,,High,Dry,492.0
10394.0,2024-01-15T14:00Z,London,Islington,295.0,35.64903281677286,0.0,Low,Damaged,2227.0
10395.0,2024-02-28 02:00:00,London,Kensington,,83.5633896088925,0.0,Low,Wet,7431.0
,2024-02-28 03:00:00,London,Kensington,4697.0,,0.0,Low,Snowy,4031.0
10397.0,2024-02-28 04:00:00,London,Chelsea,3949.0,85.59706325440838,2.0,Low,Dry,3744.0
10398.0,2024-02-28 05:00:00,London,Southwark,4347.0,19.263973075040187,0.0,High,Dry,5059.0
10399.0,2024-02-28 06:00:00,London,Islington,3664.0,84.44996124119633,1.0,Low,Dry,
10400.0,2024-02-28 07:00:00,London,Southwark,1192.0,52.93518869120737,1.0,Low,Dry,6099.0
10401.0,2024-02-28 08:00:00,London,Camden,184.0,79.70812115316431,1.0,Low,Damaged,8149.0
10402.0,2024-02-28 09:00:00,London,Chelsea,2086.0,31.891534749287956,2.0,Medium,,5028.0
10403.0,2024-02-28 10:00:00,London,Kensington,4761.0,41.289904834833266,0.0,Low,Damaged,6809.0
10404.0,2024-02-28 11:00:00,London,Islington,,47.32572334736,0.0,Medium,Wet,1128.0
10405.0,2024-02-28 12:00:00,London,Islington,4402.0,59.51968445742386,0.0,High,Dry,6501.0
10406.0,2024-02-28 13:00:00,London,Islington,4678.0,55.936334744396056,0.0,Low,Dry,1749.0
10407.0,2024-02-28 14:00:00,London,Camden,2105.0,31.287950954169336,0.0,Low,Dry,7361.0
10408.0,2024-02-28 15:00:00,London,Kensington,4118.0,91.32884514473861,1.0,Medium,Dry,7818.0
10409.0,2024-02-28 16:00:00,London,Islington,297.0,94.99921497067957,0.0,High,Damaged,2010.0
,2024-02-28 17:00:00,London,Southwark,859.0,31.348327184497872,0.0,Medium,Damaged,9809.0
10411.0,2024-02-28 18:00:00,London,Islington,935.0,45.18424629481225,0.0,Medium,Wet,2395.0
10412.0,2099-13-40 25:61,London,Islington,701.0,82.41938569771149,0.0,Low,Wet,2134.0
10413.0,2024-02-28 20:00:00,London,Islington,2828.0,80.44098564322438,0.0,Low,Snowy,7576.0
10414.0,2024-02-28 21:00:00,London,Camden,3241.0,97.6299692592007,0.0,Low,Damaged,3463.0
10415.0,2024-02-28 22:00:00,London,Kensington,3649.0,95.26163237107463,0.0,,Snowy,9528.0
10416.0,2024-02-28 23:00:00,London,Southwark,2602.0,88.75158389747679,0.0,Medium,Damaged,7641.0
10417.0,,London,Chelsea,560.0,62.79313514546875,0.0,High,Wet,8915.0
10418.0,2024-02-29 01:00:00,London,Islington,1675.0,40.41000514658854,0.0,High,Wet,6200.0
10419.0,2024-02-29 02:00:00,London,Kensington,1269.0,57.02329570995466,1.0,High,Dry,3261.0
10420.0,2024-02-29 03:00:00,London,Camden,2087.0,79.40580288365474,1.0,Low,Wet,9050.0
10421.0,2024-01-15T14:00Z,London,Southwark,4987.0,19.391558419931147,,Low,Wet,
10422.0,2024-02-29 05:00:00,London,Kensington,507.0,73.28231486804276,0.0,Medium,Wet,2629.0
10423.0,2024-02-29 06:00:00,London,Islington,2907.0,90.64491300344116,0.0,High,Damaged,5061.0
10424.0,2024-02-29 07:00:00,London,Kensington,1655.0,28.94105267692332,1.0,Low,Snowy,8311.0
10425.0,2024-02-29 08:00:00,London,Camden,4095.0,83.00711079848932,0.0,Low,Dry,1609.0
10426.0,2024-02-29 09:00:00,London,Chelsea,4227.0,90.17470789438832,0.0,High,Damaged,7393.0
10427.0,2024-02-29 10:00:00,London,Camden,4187.0,16.034162776697773,0.0,Medium,Snowy,4834.0
10428.0,,London,Chelsea,3625.0,96.21883102844804,0.0,High,Snowy,7664.0
10429.0,2024-02-29 12:00:00,London,Islington,2268.0,55.19899912918083,2.0,Low,Dry,3963.0
10430.0,2024-02-29 13:00:00,London,Southwark,2928.0,51.21000513317023,2.0,Low,Damaged,154.0
10431.0,2024-02-29 14:00:00,London,Camden,1301.0,64.23212507169538,0.0,,Snowy,2258.0
10432.0,2024-02-29 15:00:00,London,Southwark,4163.0,29.2331457505605,,Low,Damaged,2681.0
10433.0,2024-02-29 16:00:00,London,Camden,1607.0,69.72624118772123,0.0,Medium,Dry,8091.0
10434.0,2024-02-29 17:00:00,London,Southwark,4166.0,,0.0,,Snowy,8766.0
10435.0,2024-02-29 18:00:00,London,Chelsea,2439.0,39.01115560632459,1.0,Medium,Wet,7209.0
10436.0,2024-02-29 19:00:00,London,Kensington,4625.0,32.99546753771267,0.0,High,Damaged,3516.0
10437.0,2024-02-29 20:00:00,London,Kensington,2107.0,92.35346721864484,1.0,Low,Damaged,6018.0
10438.0,2024-02-29 21:00:00,London,Chelsea,4552.0,52.07884805869442,2.0,Low,Wet,5953.0
10439.0,2024-02-29 22:00:00,London,Chelsea,444.0,66.59654651564112,0.0,Low,Wet,649.0
10440.0,2024-02-29 23:00:00,London,Islington,739.0,86.9801255916699,1.0,High,Dry,
10441.0,2024-03-01 00:00:00,London,,542.0,74.52876039126781,0.0,High,Damaged,
10442.0,2024-03-01 01:00:00,London,Southwark,,38.95941634847143,,Medium,Snowy,1883.0
10443.0,2024-03-01 02:00:00,London,Chelsea,3824.0,11.842053894420134,0.0,Medium,Wet,5438.0
10444.0,2024-03-01 03:00:00,London,Southwark,1191.0,52.20115317033997,0.0,Low,Dry,4427.0
10445.0,2024-03-01 04:00:00,London,Camden,201.0,32.36200401755801,1.0,High,Dry,5262.0
10446.0,2024-03-01 05:00:00,London,Southwark,1479.0,47.76004569349823,1.0,Low,Snowy,3005.0
10447.0,2024-03-01 06:00:00,London,,3672.0,,0.0,Medium,Dry,5827.0
10448.0,2024-03-01 07:00:00,London,Islington,3747.0,87.91545977452388,0.0,Low,Dry,8935.0
10449.0,2024-03-01 08:00:00,London,Camden,4101.0,79.00915392316928,0.0,Low,Snowy,7395.0
10450.0,2024-03-01 09:00:00,London,Camden,1558.0,27.634819708740093,0.0,Medium,Dry,1295.0
10451.0,2024-03-01 10:00:00,London,Islington,4707.0,38.434079722457696,0.0,Medium,Dry,6808.0
10452.0,2024-03-01 11:00:00,London,Camden,,62.52789945429254,0.0,Low,Snowy,9627.0
10453.0,,London,Islington,854.0,60.89134845902893,2.0,Low,Damaged,2324.0
10454.0,2024-03-01 13:00:00,London,Chelsea,628.0,59.11260585063969,1.0,High,,8994.0
10455.0,,London,Chelsea,1315.0,95.70411988465484,1.0,High,Damaged,1914.0
10456.0,2024-03-01 15:00:00,London,Southwark,1365.0,72.34294837604845,0.0,Low,Snowy,5279.0
10457.0,,London,Kensington,,18.73888199524562,,High,Snowy,7515.0
10458.0,2024-03-01 17:00:00,,Kensington,840.0,94.64296204692722,2.0,High,Wet,9960.0
10459.0,2024-03-01 18:00:00,London,Camden,2332.0,,0.0,Medium,Damaged,7514.0
10460.0,2024-03-01 19:00:00,London,Camden,3517.0,62.25167467819138,0.0,Medium,Snowy,8418.0
10461.0,2024-03-01 20:00:00,London,Southwark,4516.0,83.75428790168382,0.0,Low,Wet,4357.0
10462.0,2024-03-01 21:00:00,London,Kensington,1188.0,29.195830029147945,0.0,Medium,Dry,2483.0
10463.0,2024-03-01 22:00:00,London,Chelsea,3360.0,56.07281671714773,1.0,Medium,Snowy,5120.0
10464.0,2024-03-01 23:00:00,London,Chelsea,1777.0,87.34507020524909,1.0,Medium,Wet,9065.0
10465.0,,London,Islington,303.0,76.29597050133276,0.0,Low,Wet,339.0
10466.0,2024-03-02 01:00:00,London,Chelsea,998.0,41.549368361107156,1.0,Medium,Wet,1241.0
10467.0,2024-03-02 02:00:00,London,Kensington,20000.0,63.02873914784022,0.0,Medium,Snowy,6566.0
10468.0,2024-03-02 03:00:00,London,Islington,1043.0,10.722722329929974,0.0,Medium,Damaged,2401.0
10469.0,2024-03-02 04:00:00,London,Camden,73.0,14.256907583900727,0.0,High,Damaged,4806.0
10470.0,2024-03-02 05:00:00,London,Southwark,7.0,,0.0,Medium,Snowy,421.0
